"q_demos_state","year","month","order_totals","log_total","count","count_female","count_male","count_less5","count_5to10","count_over10","count_hh1","count_hh2","count_hh3","count_hh4","count_howmany1","count_howmany2","count_howmany3","count_howmany4","count_1824","count_2534","count_3544","count_4554","count_5564","count_65up","count_und25k","count_2549k","count_5074k","count_7599k","count_100149k","count_150kup","count_lessHS","count_HS","count_B","count_G"
"South Dakota",2022,11,469.86999999999995,2.6719777173141264,6,0,6,6,0,0,0,0,6,0,6,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,6,0,0
"South Dakota",2022,12,195.86,2.2919457501700657,4,4,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,4,0,0
"Tennessee",2018,1,4631.01,3.6656757187913733,89,52,37,52,29,8,19,40,8,22,55,18,9,7,19,25,12,11,14,8,4,24,17,15,17,12,0,38,41,10
"Tennessee",2018,2,3559.88,3.551435358586303,82,49,32,41,33,8,15,37,6,24,49,18,5,10,13,19,14,17,11,8,4,27,11,11,18,11,0,34,34,14
"Tennessee",2018,3,5945.38,3.77417961784941,83,41,41,45,31,7,8,39,9,27,47,21,7,8,17,17,21,9,13,6,4,17,14,15,13,20,0,34,40,9
"Tennessee",2018,4,2999.6,3.4770633449280033,75,42,30,40,28,7,9,30,8,28,47,14,7,7,11,18,17,12,12,5,5,20,8,8,18,16,0,27,38,10
"Tennessee",2018,5,6369.93,3.8041346598422936,92,42,44,61,27,4,21,41,11,19,63,19,5,5,17,30,16,9,17,3,7,21,17,8,26,13,0,39,48,5
"Tennessee",2018,6,3977.36,3.599594901757329,73,37,33,48,20,5,15,32,8,18,47,18,5,3,13,28,11,7,11,3,4,14,17,9,21,8,0,32,36,5
"Tennessee",2018,7,5143.37,3.7112477674045827,93,54,33,61,28,4,15,51,9,18,69,15,5,4,15,34,16,5,16,7,8,19,12,11,28,15,0,37,41,15
"Tennessee",2018,8,3801.42,3.5799458552925514,83,40,43,49,29,5,17,39,7,20,56,16,2,9,15,25,15,6,17,5,2,17,15,10,25,14,0,27,49,7
"Tennessee",2018,9,3854.94,3.586017622887183,84,40,41,54,26,4,18,37,6,23,61,16,2,5,14,28,19,7,12,4,5,14,16,12,18,19,0,34,43,7
"Tennessee",2018,10,3785.63,3.578138164617012,73,40,32,45,23,5,17,33,10,13,53,12,1,7,13,18,10,7,18,7,2,23,9,11,17,11,0,31,35,7
"Tennessee",2018,11,8674.07,3.9382229225961263,112,66,44,57,45,10,24,51,5,32,72,27,8,5,12,25,17,17,31,10,3,26,18,16,31,18,0,59,45,8
"Tennessee",2018,12,7043.33,3.8477780367980627,122,68,52,84,28,10,25,46,21,30,82,29,5,6,14,39,27,11,22,9,4,31,17,17,30,23,0,49,61,12
"Tennessee",2019,1,3436.02,3.536055683059193,83,40,42,57,18,8,20,36,6,21,52,20,4,7,14,33,10,11,12,3,3,22,13,16,21,8,0,32,47,4
"Tennessee",2019,2,5261.28,3.721091415125252,83,32,50,53,24,6,15,42,7,19,55,18,2,8,21,19,16,8,16,3,1,18,9,22,19,14,0,40,42,1
"Tennessee",2019,3,3809.61,3.5808805180595233,81,39,38,56,19,6,18,31,12,20,59,17,3,2,14,21,18,7,18,3,5,21,5,14,20,16,0,37,38,6
"Tennessee",2019,4,4712.61,3.6732615004733637,95,48,46,56,31,8,22,41,9,23,62,24,1,8,14,27,19,12,16,7,2,31,11,16,19,16,0,41,46,8
"Tennessee",2019,5,4063.57,3.6089077454108347,92,41,46,52,33,7,17,38,16,21,50,29,6,7,17,23,19,10,20,3,6,26,8,15,22,15,0,37,49,6
"Tennessee",2019,6,5286.46,3.723164950466088,114,53,61,72,39,3,23,49,11,31,61,40,8,5,12,43,26,8,21,4,8,29,5,12,36,24,0,38,69,7
"Tennessee",2019,7,5730.29,3.7581766014111526,100,45,54,55,39,6,13,50,14,23,55,30,6,9,19,33,19,10,17,2,4,28,8,15,26,19,0,39,54,7
"Tennessee",2019,8,5341.85,3.7276916887982505,111,60,46,69,37,5,20,44,20,27,76,23,6,6,22,23,29,8,24,5,9,28,13,12,27,22,0,46,55,10
"Tennessee",2019,9,4815.39,3.6826314665361286,107,53,49,61,43,3,23,46,14,24,66,27,7,7,26,18,25,13,20,5,15,29,13,11,22,17,0,52,46,9
"Tennessee",2019,10,5229.65,3.718472624210479,128,56,70,77,44,7,33,44,18,33,81,30,11,6,20,34,31,21,21,1,10,31,21,16,28,22,0,56,65,7
"Tennessee",2019,11,6960.86,3.842662899119373,126,65,58,71,51,4,38,51,10,27,88,22,7,9,25,32,24,19,21,5,9,39,18,13,27,20,0,59,53,14
"Tennessee",2019,12,8807.07,3.9448314481988898,151,89,57,80,62,9,45,47,26,33,98,27,17,9,22,38,33,25,28,5,18,42,28,14,31,18,0,73,65,13
"Tennessee",2020,1,4318.6,3.6353429804222124,124,60,58,73,50,1,46,45,11,22,92,20,5,7,22,39,23,14,20,6,9,43,25,4,21,22,0,52,59,13
"Tennessee",2020,2,5045.71,3.7029222860113196,114,59,54,58,51,5,36,51,8,19,75,22,6,11,22,33,16,20,19,4,12,40,18,7,25,12,0,55,52,7
"Tennessee",2020,3,9847.45,3.9933237843753937,149,71,78,85,59,5,40,61,13,35,92,45,9,3,13,53,33,25,21,4,10,39,22,10,35,33,0,63,81,5
"Tennessee",2020,4,7588.76,3.880170818167872,150,72,75,86,56,8,39,59,12,40,104,32,7,7,19,42,30,28,22,9,11,40,19,12,39,29,0,62,74,14
"Tennessee",2020,5,9562.24,3.980559639732874,171,80,86,100,67,4,45,72,13,41,107,44,14,6,24,56,42,21,20,8,20,39,22,8,44,38,0,64,87,20
"Tennessee",2020,6,9032.59,3.955812297536893,165,75,85,94,68,3,38,69,13,45,114,30,13,8,26,50,36,28,22,3,9,48,21,12,44,31,0,70,84,11
"Tennessee",2020,7,11252.09,4.051233197217573,185,91,88,116,69,0,50,70,16,49,138,28,11,8,34,46,37,31,32,5,18,58,23,7,44,35,0,77,98,10
"Tennessee",2020,8,8667.29,3.9378833279233514,150,65,81,91,56,3,36,68,9,37,104,27,8,11,27,43,27,28,22,3,7,50,16,13,36,28,0,56,87,7
"Tennessee",2020,9,10090.3,4.003904078665822,161,80,74,101,55,5,45,66,18,32,118,28,8,7,29,38,30,34,23,7,11,52,21,17,33,27,0,76,77,8
"Tennessee",2020,10,8840.35,3.946469459589955,156,82,63,80,67,9,45,60,10,41,114,26,7,9,26,35,26,38,29,2,13,54,19,13,35,22,0,84,62,10
"Tennessee",2020,11,7680.99,3.885417199696583,148,70,72,98,49,1,28,63,17,40,106,27,10,5,22,42,42,12,20,10,17,40,21,5,36,29,0,51,71,26
"Tennessee",2020,12,8099.18,3.9084410510388623,184,92,84,94,87,3,35,89,21,39,115,37,20,12,32,53,38,24,29,8,23,51,30,7,47,26,0,78,83,23
"Tennessee",2021,1,6349.09,3.8027114833550795,130,50,73,80,46,4,35,54,13,28,83,28,10,9,22,39,27,19,16,7,11,37,26,6,32,18,0,45,70,15
"Tennessee",2021,2,4797.86,3.681047571244455,93,43,47,49,40,4,22,43,11,17,61,21,4,7,14,29,17,14,15,4,5,28,20,6,21,13,0,38,42,13
"Tennessee",2021,3,10049.21,4.002131921843458,168,82,81,106,55,7,37,85,17,29,108,43,8,9,22,58,24,31,23,10,10,51,19,17,54,17,0,60,90,18
"Tennessee",2021,4,6158.44,3.7894707145680755,128,68,58,66,52,10,25,59,17,27,78,36,8,6,15,36,23,25,21,8,9,31,18,17,35,18,0,53,57,18
"Tennessee",2021,5,9495.58,3.977521497046335,162,83,77,74,79,9,36,61,20,45,97,39,18,8,18,44,35,37,23,5,11,49,20,12,38,32,0,63,84,15
"Tennessee",2021,6,9171.98,3.962463099056254,155,70,79,92,57,6,34,71,16,34,104,30,12,9,27,49,31,22,21,5,12,49,26,18,31,19,0,72,68,15
"Tennessee",2021,7,8450.47,3.9268808643023596,167,86,76,92,66,9,38,76,11,42,118,32,8,9,33,42,31,32,22,7,10,55,25,24,29,24,0,83,64,20
"Tennessee",2021,8,11111.86,4.045786761022352,176,85,85,115,56,5,46,84,13,33,124,36,5,11,35,68,31,21,16,5,16,56,21,18,39,26,0,61,92,23
"Tennessee",2021,9,7494.1,3.874719483948389,180,84,89,121,55,4,42,91,17,30,135,32,5,8,37,60,32,17,23,11,22,52,20,20,38,28,0,74,75,31
"Tennessee",2021,10,7220.15,3.8585462202144574,151,65,83,99,48,4,50,65,11,25,106,30,8,7,25,58,25,21,19,3,13,49,31,15,24,19,0,57,77,17
"Tennessee",2021,11,10464.36,4.019712672047098,157,88,66,92,57,8,41,63,14,39,101,35,13,8,19,47,36,25,21,9,19,49,24,13,30,22,0,73,67,17
"Tennessee",2021,12,9197.789999999999,3.9636834897256974,192,113,73,104,82,6,41,75,31,45,139,23,21,9,25,60,51,26,22,8,20,56,34,8,37,37,0,75,82,35
"Tennessee",2022,1,9570.56,3.980937350294548,178,91,81,110,64,4,45,78,14,41,123,33,10,12,33,44,42,23,23,13,18,59,24,13,34,30,0,78,80,20
"Tennessee",2022,2,6488.11,3.812118204333192,143,76,66,85,53,5,41,59,11,32,109,19,7,8,23,35,27,22,27,9,9,45,21,16,31,21,0,66,64,13
"Tennessee",2022,3,6956.13,3.8423676897416987,142,74,67,63,70,9,46,54,10,32,102,19,10,11,25,33,22,35,23,4,6,53,21,15,26,21,0,61,66,15
"Tennessee",2022,4,6098.87,3.785249376285335,149,85,63,84,60,5,48,64,11,26,118,18,7,6,19,49,20,25,27,9,4,56,24,14,35,16,0,62,63,24
"Tennessee",2022,5,6997.4800000000005,3.8449416658517332,121,72,48,60,59,2,41,49,15,16,96,9,6,10,27,22,21,25,22,4,8,45,19,11,22,16,0,57,51,13
"Tennessee",2022,6,5460.37,3.7372220719197484,133,71,60,76,52,5,44,46,15,28,95,21,11,6,19,41,26,20,23,4,13,39,28,9,28,16,0,53,63,17
"Tennessee",2022,7,7203.97,3.857571895588142,152,83,67,89,62,1,47,68,18,19,111,21,13,7,23,49,25,14,32,9,9,56,21,12,36,18,0,63,70,19
"Tennessee",2022,8,9305.18,3.9687247785684137,154,88,61,77,68,9,30,67,19,38,108,18,16,12,37,34,31,14,29,9,14,38,31,14,32,25,0,67,68,19
"Tennessee",2022,9,6607.5,3.820037171803748,116,67,49,72,40,4,21,60,15,20,85,19,6,6,20,33,22,11,19,11,9,25,29,10,24,19,0,50,51,15
"Tennessee",2022,10,5858.43,3.7677812450809145,123,69,51,75,43,5,25,56,13,29,94,17,6,6,26,35,28,10,18,6,9,34,21,14,24,21,0,50,48,25
"Tennessee",2022,11,7365.4,3.8671963374753973,133,68,64,79,49,5,34,50,15,34,102,14,6,11,29,40,28,8,19,9,5,36,27,17,25,23,0,46,65,22
"Tennessee",2022,12,6773.88,3.830837498804118,110,72,36,62,37,11,26,43,15,26,82,26,1,1,12,19,31,16,17,15,5,26,18,15,25,21,0,56,26,28
"Texas",2018,1,16516.12,4.217908029636698,258,126,126,105,97,56,29,87,45,97,128,97,17,16,39,114,41,37,27,0,33,57,43,33,58,34,3,52,164,39
"Texas",2018,2,12087.14,4.0823235523781936,251,100,148,99,93,59,20,100,57,74,132,81,21,17,21,98,47,61,24,0,31,48,48,27,64,33,2,74,121,54
"Texas",2018,3,13767.42,4.138852561553574,263,118,145,101,85,77,20,99,60,84,134,96,18,15,10,95,67,58,33,0,24,49,61,24,74,31,3,75,135,50
"Texas",2018,4,13704.89,4.136875554097719,256,106,149,116,78,62,25,114,59,58,134,88,19,15,13,108,58,50,27,0,28,43,50,48,63,24,1,83,138,34
"Texas",2018,5,13117.91,4.117864646947366,227,88,135,74,83,70,20,85,50,72,100,94,18,15,23,92,43,48,20,1,21,38,54,27,58,29,3,74,114,36
"Texas",2018,6,11259.56,4.051521419529033,240,92,147,80,97,63,18,91,63,68,135,76,18,11,19,88,53,54,25,1,26,48,54,20,61,31,3,67,125,45
"Texas",2018,7,14621.78,4.165000245202016,267,112,152,90,94,83,21,97,64,85,123,101,26,17,31,84,53,57,39,3,29,49,51,21,68,49,1,78,142,46
"Texas",2018,8,15400.33,4.187530027047081,246,107,137,71,102,73,29,75,72,70,118,92,18,18,20,101,53,47,22,3,26,45,66,22,55,32,1,76,119,50
"Texas",2018,9,15409.41,4.187786010642518,277,116,158,99,93,85,27,108,66,76,127,106,25,19,27,100,62,53,33,2,30,47,63,25,75,35,4,80,145,48
"Texas",2018,10,12142.2,4.084297382068558,279,117,160,78,103,98,21,107,69,82,136,111,19,13,24,97,62,63,32,1,27,45,61,27,78,41,1,84,137,57
"Texas",2018,11,21931.04,4.341059227005918,329,133,192,115,121,93,34,119,83,93,147,131,34,17,23,127,61,62,53,3,32,47,84,34,80,52,2,103,170,54
"Texas",2018,12,22990.26,4.361543882792846,384,177,203,151,153,80,30,130,108,116,193,141,26,24,15,165,74,85,41,4,38,58,86,50,94,58,12,136,168,68
"Texas",2019,1,14721.78,4.167960323414645,307,143,150,98,125,84,32,91,88,96,146,108,34,19,16,123,72,57,36,3,35,65,52,28,76,51,6,93,155,52
"Texas",2019,2,15964.28,4.203149336337526,273,100,169,97,111,65,22,90,62,99,136,98,25,14,23,101,59,55,33,2,30,54,60,24,72,33,4,84,133,52
"Texas",2019,3,14047.74,4.147606460577244,337,164,171,137,122,78,34,121,72,110,166,130,25,16,17,137,71,66,45,1,43,82,70,40,68,34,1,104,179,53
"Texas",2019,4,13369.32,4.12610931842444,294,134,157,117,99,78,28,105,72,89,148,113,26,7,10,120,60,62,41,1,47,64,51,36,64,32,3,91,163,37
"Texas",2019,5,17539.67,4.244021418076359,309,152,154,104,132,73,28,87,84,110,158,100,34,17,24,118,71,62,32,2,23,95,51,32,70,38,6,104,153,45
"Texas",2019,6,17771.09,4.249714066323446,322,165,152,105,137,80,41,106,82,93,156,107,38,21,27,134,77,42,41,1,22,79,69,43,77,32,4,102,173,43
"Texas",2019,7,21252.87,4.32741758572752,337,150,180,126,126,85,57,116,70,94,156,126,40,15,26,134,80,53,41,3,31,89,74,34,69,39,4,108,179,46
"Texas",2019,8,14229.2,4.153180483685678,320,158,153,119,105,96,35,113,76,96,159,108,44,9,29,129,68,41,48,5,22,77,60,51,74,34,4,89,181,46
"Texas",2019,9,14674.13,4.166552362226322,330,160,165,128,104,98,34,111,72,113,169,110,39,12,33,106,88,46,51,6,34,83,52,34,79,46,6,100,171,52
"Texas",2019,10,14594.98,4.164203504195867,319,163,151,113,118,88,44,109,61,105,155,115,32,17,29,121,72,53,42,2,31,66,73,33,70,46,1,104,152,57
"Texas",2019,11,27193.75,4.434469100636792,431,228,196,148,170,113,52,136,93,150,211,156,37,27,35,175,90,54,70,7,37,93,93,52,108,47,7,127,229,68
"Texas",2019,12,29798.45,4.4741936743462505,492,264,222,158,211,123,40,167,105,180,229,164,58,41,49,188,98,77,75,5,46,89,93,59,145,57,7,187,236,61
"Texas",2020,1,20003.46,4.3011051221111005,414,232,174,158,148,108,54,146,74,140,205,123,59,27,49,146,89,67,61,2,43,78,80,52,106,51,4,141,189,78
"Texas",2020,2,18105.1,4.257800927900794,405,205,196,136,164,105,43,142,69,151,199,128,50,28,55,158,83,60,47,2,49,85,79,52,87,53,4,161,186,54
"Texas",2020,3,22421.18,4.350658465261771,419,228,187,138,185,96,47,147,74,151,199,153,50,17,38,176,74,66,60,5,36,91,66,52,95,76,4,148,181,81
"Texas",2020,4,27608.53,4.441043283499674,472,267,197,166,192,114,65,176,81,150,214,152,84,22,44,191,102,58,74,3,46,115,92,60,95,59,3,176,211,80
"Texas",2020,5,29495.47,4.469755320891002,525,276,245,204,202,119,61,192,81,191,230,180,76,39,71,224,107,64,58,1,51,124,122,60,102,59,15,185,244,79
"Texas",2020,6,31479.21,4.498023824800566,535,276,254,179,198,158,54,179,93,209,224,192,85,34,67,218,109,76,63,2,49,124,125,53,110,71,7,195,251,80
"Texas",2020,7,31158.87,4.493581699268075,584,276,298,219,219,146,72,199,116,197,245,219,82,38,82,246,127,67,56,6,49,144,122,62,126,76,3,217,274,89
"Texas",2020,8,30832.75,4.489012261559557,586,306,264,204,227,155,76,220,97,193,260,222,71,33,67,246,120,77,70,6,67,147,93,65,133,79,10,220,255,98
"Texas",2020,9,25749.99,4.410777064719126,525,265,246,185,220,120,66,201,91,167,238,208,56,23,53,213,96,79,79,5,72,109,89,59,127,66,10,200,237,78
"Texas",2020,10,32284.29,4.508991239790248,542,282,240,204,204,134,67,207,92,176,258,201,49,34,57,206,119,88,69,3,68,118,107,55,116,74,8,192,251,90
"Texas",2020,11,34206.26,4.53410559245005,563,299,253,207,233,123,61,222,90,190,254,209,64,36,55,197,137,84,86,4,63,110,106,62,141,77,9,200,274,80
"Texas",2020,12,35061.53,4.544830863727518,641,343,284,235,257,149,52,239,112,238,309,238,63,31,64,241,132,120,78,6,68,149,102,70,157,89,9,254,301,75
"Texas",2021,1,30792.12,4.488439590579269,633,337,280,241,260,132,80,214,108,231,289,226,76,42,82,234,128,114,72,3,72,147,110,66,138,97,11,249,293,80
"Texas",2021,2,24175.39,4.383373488896994,501,276,214,176,216,109,47,186,89,179,226,193,46,36,71,166,112,79,70,3,38,136,74,47,137,65,10,180,243,67
"Texas",2021,3,36752.07,4.565281805032731,635,363,262,238,253,144,67,210,112,246,313,215,75,32,75,236,149,95,73,7,68,181,114,63,147,58,8,273,296,57
"Texas",2021,4,31531.46,4.498744080334448,573,309,253,210,218,145,67,212,100,194,292,195,61,25,71,188,138,97,74,5,59,154,106,63,120,71,5,227,262,75
"Texas",2021,5,32699.74,4.514544299540586,598,349,235,220,232,146,80,213,106,199,279,188,91,40,62,207,132,107,88,2,70,130,118,77,141,61,7,232,268,86
"Texas",2021,6,41217.25,4.61507901243916,617,351,252,200,254,163,74,204,121,218,294,205,85,33,67,234,135,101,75,5,72,152,104,77,132,79,6,220,296,90
"Texas",2021,7,33078.27,4.5195427877879855,584,307,266,190,223,171,53,184,150,197,255,219,84,26,47,219,137,100,76,5,59,171,95,63,124,70,2,242,274,66
"Texas",2021,8,31623.01,4.500003205386675,572,322,242,182,238,152,50,185,127,210,263,204,66,39,66,200,135,102,63,6,56,150,95,71,132,68,5,235,270,62
"Texas",2021,9,25606.7,4.40835361344951,537,289,234,184,206,147,53,178,112,194,252,187,71,27,47,182,126,101,73,8,52,129,89,56,139,70,2,203,273,58
"Texas",2021,10,30087.35,4.478383938120322,532,314,208,177,222,133,48,167,125,192,237,195,71,29,56,197,109,98,68,4,54,136,83,69,119,69,4,226,240,61
"Texas",2021,11,41133.44,4.614195031185454,636,349,273,199,260,177,47,217,140,232,281,223,90,42,69,238,138,106,82,3,41,158,118,76,150,85,8,249,310,69
"Texas",2021,12,39260.6,4.593956932418801,670,394,268,220,276,174,62,220,160,228,297,252,79,42,58,267,124,131,83,7,59,146,124,95,161,79,6,275,299,86
"Texas",2022,1,35680.26,4.552428010394497,581,336,235,173,246,162,31,205,127,218,258,212,71,40,53,223,105,125,67,8,51,109,102,79,159,78,8,224,266,82
"Texas",2022,2,29196.78,4.465334957429839,516,300,204,170,200,146,44,197,96,179,238,181,58,39,55,193,91,105,70,2,53,100,99,66,134,61,11,198,229,78
"Texas",2022,3,29436.04,4.468879384407818,570,347,209,162,249,159,41,211,119,199,247,214,72,37,59,212,93,119,82,5,54,133,98,68,145,69,3,237,264,65
"Texas",2022,4,33418.8,4.5239908512206,622,389,221,179,244,199,44,221,134,223,293,210,83,36,60,233,105,123,96,5,63,125,133,92,139,68,3,271,259,88
"Texas",2022,5,29766.57,4.473728793803775,589,353,225,173,234,182,59,221,110,199,281,199,72,37,53,210,112,124,88,2,48,135,119,71,151,63,6,244,271,68
"Texas",2022,6,32008.59,4.505266543600346,579,356,211,178,233,168,57,231,102,189,284,201,65,29,65,209,99,127,75,4,74,125,139,54,127,60,2,268,243,65
"Texas",2022,7,44901.43,4.652260172433606,662,395,255,201,267,194,48,258,129,227,314,242,77,29,65,249,128,128,88,4,62,163,136,69,141,91,4,268,310,79
"Texas",2022,8,35236.54,4.546993256928414,697,416,273,196,305,196,52,255,176,214,330,254,77,36,63,249,115,162,100,8,71,155,149,76,161,84,2,305,311,79
"Texas",2022,9,28117.829999999998,4.448981800864483,584,354,220,164,257,163,51,214,126,193,257,220,72,35,43,215,106,130,85,5,61,139,123,63,133,60,4,259,270,51
"Texas",2022,10,31538.63,4.4988428241747895,637,399,225,185,271,181,54,241,142,200,287,226,76,48,60,260,105,116,89,7,66,132,128,82,147,77,4,273,292,68
"Texas",2022,11,37618.64,4.575403090757907,611,388,211,159,258,194,49,242,122,198,270,233,77,31,54,246,106,114,86,5,52,127,138,80,141,70,2,236,307,66
"Texas",2022,12,26369.37,4.4210997540334045,475,277,189,152,201,122,57,206,82,130,243,144,66,22,56,153,125,65,76,0,34,112,109,58,97,59,3,175,254,43
"Utah",2018,1,1492.7,3.173972532817962,43,24,17,6,36,1,16,9,7,11,15,14,7,7,7,16,13,1,6,0,7,5,8,9,9,5,0,3,27,13
"Utah",2018,2,1150.36,3.0608337721336474,36,11,23,9,25,2,19,7,5,5,22,7,6,1,1,18,9,4,4,0,4,1,6,14,4,7,0,3,21,12
"Utah",2018,3,1501.71,3.1765860727747888,42,24,14,20,20,2,22,13,1,6,24,7,4,7,8,13,13,0,8,0,12,1,10,6,7,6,0,6,25,11
"Utah",2018,4,1635.69,3.2137009985734393,52,23,29,9,39,4,22,14,7,9,22,11,12,7,8,16,15,2,11,0,7,3,7,13,14,8,0,2,35,15
"Utah",2018,5,1627.33,3.211475630777471,46,18,26,13,26,7,19,10,11,6,29,5,7,5,6,14,18,2,6,0,7,5,5,11,8,10,0,12,23,11
"Utah",2018,6,1411.3999999999999,3.149650113098115,34,21,13,9,22,3,20,6,4,4,18,6,2,8,8,12,10,0,4,0,8,4,8,7,3,4,0,2,23,8
"Utah",2018,7,2679.3,3.4280213440860496,49,29,19,18,25,6,20,10,8,11,25,13,4,7,7,11,25,1,5,0,9,3,10,8,7,12,0,9,22,18
"Utah",2018,8,2371.58,3.375037779197693,50,27,23,7,37,6,25,11,7,7,17,10,9,14,15,12,12,1,10,0,14,6,6,8,12,4,0,2,37,11
"Utah",2018,9,1258.13,3.099725518188493,41,22,19,8,28,5,22,6,3,10,16,12,4,9,11,11,13,1,5,0,11,2,8,8,8,4,0,2,25,14
"Utah",2018,10,1173.21,3.069375756086822,41,20,21,8,33,0,22,7,7,5,18,8,9,6,7,15,7,2,10,0,7,3,10,10,7,4,0,3,30,7
"Utah",2018,11,1874.54,3.2728947120789513,50,26,24,11,31,8,24,5,6,15,21,19,2,8,9,21,16,0,4,0,9,8,10,10,10,3,0,1,32,16
"Utah",2018,12,3068.91,3.486984152336515,58,30,25,16,37,5,24,11,10,13,24,19,8,7,8,22,18,1,9,0,11,6,13,10,12,6,0,8,34,15
"Utah",2019,1,1814.37,3.258725856358442,55,22,33,6,39,10,19,9,10,17,20,12,12,11,7,12,16,10,10,0,6,6,14,10,14,5,0,5,34,16
"Utah",2019,2,2106.33,3.3235264133602214,46,25,19,11,30,5,18,8,7,13,20,10,5,11,10,12,14,5,5,0,10,4,9,9,8,6,0,6,28,12
"Utah",2019,3,1682.47,3.225947329091786,52,31,20,16,34,2,27,9,7,9,27,13,4,8,9,21,12,3,7,0,10,6,14,11,5,6,0,4,35,13
"Utah",2019,4,2169.45,3.3363496452583505,47,26,18,21,23,3,21,7,7,12,27,9,2,9,8,14,19,5,1,0,12,0,11,9,4,11,0,14,21,12
"Utah",2019,5,2062,3.3142886609474975,53,30,22,17,33,3,25,10,9,9,28,6,8,11,11,15,15,6,6,0,10,2,10,12,6,13,0,7,31,15
"Utah",2019,6,2018.21,3.304966353722567,55,28,25,15,32,8,18,9,13,15,28,9,6,12,5,17,17,11,5,0,7,7,15,9,8,9,0,12,32,11
"Utah",2019,7,2866.77,3.4573928510428535,57,32,23,19,32,6,20,9,13,15,27,9,9,12,11,15,15,11,5,0,8,6,13,9,9,12,0,6,34,17
"Utah",2019,8,2056.81,3.31319417513532,52,27,22,17,31,4,25,8,8,11,24,11,7,10,8,19,12,6,7,0,10,5,14,10,7,6,0,6,33,12
"Utah",2019,9,1955.64,3.291288911595284,50,24,22,20,27,3,24,9,6,11,27,7,7,9,8,22,9,6,5,0,9,4,12,11,7,7,0,6,32,11
"Utah",2019,10,1591.54,3.2018175581696973,60,30,24,19,37,4,22,15,7,16,31,10,9,10,8,21,16,5,10,0,9,6,12,15,9,9,0,8,36,16
"Utah",2019,11,3975.9300000000003,3.5994387296283574,74,39,31,24,41,9,28,16,6,24,34,21,9,10,11,22,23,2,16,0,12,8,16,13,18,7,0,5,47,22
"Utah",2019,12,3151.5099999999998,3.498518689515871,70,38,24,20,47,3,30,13,11,16,31,13,8,18,12,32,10,7,9,0,16,10,14,16,9,5,0,11,51,8
"Utah",2020,1,2466.23,3.392033576344441,67,38,23,25,37,5,23,19,12,13,32,12,10,13,11,22,17,7,10,0,15,9,18,5,10,10,0,9,39,17
"Utah",2020,2,1950.8899999999999,3.290232782598108,66,27,30,21,44,1,25,23,9,9,39,4,12,11,5,31,11,9,10,0,12,4,10,19,9,12,0,12,43,11
"Utah",2020,3,1929.31,3.2854020153435144,59,34,21,20,36,3,20,17,9,13,30,5,10,14,11,15,16,8,9,0,10,7,13,10,7,12,0,7,36,16
"Utah",2020,4,1727.72,3.237473360649791,56,31,24,18,37,1,27,14,9,6,24,6,13,13,13,14,11,8,10,0,14,2,13,6,8,13,0,3,34,16
"Utah",2020,5,2410.02,3.382020646663498,76,33,33,32,41,3,21,29,10,16,39,6,23,8,6,23,14,10,23,0,8,4,17,13,20,14,0,13,46,17
"Utah",2020,6,2628.32,3.419678239797087,67,36,27,24,41,2,20,20,14,13,30,7,17,13,10,17,16,12,12,0,12,4,14,7,13,17,0,10,40,17
"Utah",2020,7,3023.69,3.4805372636179897,86,42,40,22,52,12,26,21,17,22,37,20,15,14,8,25,30,10,13,0,11,9,20,12,19,15,0,12,46,26
"Utah",2020,8,2841.87,3.4536042074500166,84,38,40,27,53,4,29,20,17,18,41,10,18,15,12,25,18,18,11,0,15,5,20,14,12,18,0,14,46,23
"Utah",2020,9,3079.64,3.4884999518409305,86,55,28,25,55,6,34,22,7,23,35,13,12,26,17,20,21,13,15,0,18,5,26,10,16,11,0,6,60,20
"Utah",2020,10,4769.08,3.6784346076649728,93,51,36,33,53,7,41,20,10,22,44,13,15,21,14,31,18,15,15,0,18,3,31,11,18,12,0,9,61,21
"Utah",2020,11,5222.49,3.717877617068052,97,54,40,24,64,9,33,18,14,32,34,19,17,27,13,26,23,23,12,0,14,5,31,12,19,16,0,7,60,28
"Utah",2020,12,4468.02,3.6501151084610735,107,52,48,31,70,6,38,24,26,19,42,18,27,20,18,26,22,22,19,0,24,9,22,12,16,24,0,16,59,32
"Utah",2021,1,2840.4,3.4533795039767075,84,47,31,34,47,3,36,18,17,13,40,13,13,18,22,24,16,10,12,0,27,10,16,7,12,12,0,18,53,13
"Utah",2021,2,3342.4900000000002,3.5240701166217363,76,34,36,22,47,7,26,20,11,19,34,12,17,13,10,25,18,8,15,0,12,6,15,14,19,10,0,12,48,16
"Utah",2021,3,5640.27,3.7512998941789912,93,43,35,36,53,4,34,25,10,24,50,17,16,10,9,38,22,7,17,0,17,3,26,20,16,11,0,18,51,23
"Utah",2021,4,3057.61,3.485382090085649,59,30,18,25,29,5,14,17,10,18,27,16,10,6,6,19,19,5,10,0,14,3,16,5,12,9,0,15,25,18
"Utah",2021,5,2323.94,3.366224911151472,64,30,25,18,43,3,17,17,10,20,22,12,17,13,8,19,12,15,10,0,14,2,19,7,12,10,0,9,34,20
